encoding,depth,seed,tau,n_pairs,mean_fidelity,std_fidelity_over_time,median_fidelity,min_fidelity,max_fidelity,mean_infidelity,mean_log_fidelity,geometric_mean_fidelity,mean_fidelity_over_haar,median_fidelity_over_haar
learnable_seasonal_cdf_rz,3,45,12,93,0.0616380481157304,0.049494878817857,0.0497029118012222,0.0040134431221209,0.3531967563634913,0.9383619518842694,-3.045158307259699,0.0475887777421864,1009.877780328128,814.3325069512246
learnable_seasonal_cdf_rz,3,46,12,93,0.0629683898779537,0.0537806663297067,0.0548639253449497,0.0012182479406141,0.3943484959728197,0.937031610122046,-3.1512276817091966,0.0427995503748878,1031.6740997603945,898.8905528516561
learnable_seasonal_cdf_rz,4,42,12,93,0.0215579290736485,0.0341270957388874,0.0128287112699421,2.416420886997483e-05,0.258973110726225,0.9784420709263514,-4.608323403032199,0.0099685174912358,353.2051099426579,210.18560544673164
learnable_seasonal_cdf_rz,4,43,12,93,0.0331855730999008,0.0427610410887425,0.0225496086368757,4.861686372718251e-06,0.3052155432233223,0.9668144269000992,-4.106334180205933,0.0164680328515279,543.712429668775,369.4527879065717
learnable_seasonal_cdf_rz,4,44,12,93,0.0227646643360524,0.0311669578997854,0.0155183710586851,4.493865716449137e-06,0.2107528694047244,0.9772353356639476,-4.616462052723336,0.0098877164710388,372.9762604818829,254.25299142549684
learnable_seasonal_cdf_rz,4,45,12,93,0.027181398056454,0.0401843558496686,0.0191177159163701,0.0015653577405131,0.3526546261355821,0.972818601943546,-4.134161654792965,0.0160160865125204,445.3400257569428,313.2246575738081
learnable_seasonal_cdf_rz,4,46,12,93,0.0202493615803217,0.0309308467295891,0.0119126449519889,0.0001453425251979,0.2307927994744568,0.9797506384196784,-4.654971129128492,0.0095141879208954,331.765540131991,195.17677489338644
learnable_seasonal_cdf_rz,5,42,12,93,0.0094743384163951,0.013170764451358,0.0051960096333098,1.5157379374559168e-06,0.1014452986466736,0.9905256615836048,-5.505101565860062,0.0040659755955993,155.22756061421748,85.13142183214842
learnable_seasonal_cdf_rz,5,43,12,93,0.00999971579318,0.0207678340155014,0.0039345812774008,8.38750601579949e-06,0.1831165422032963,0.99000028420682,-5.753299081343342,0.0031722978453262,163.83534355546198,64.4641796489357
learnable_seasonal_cdf_rz,5,44,12,93,0.0259914244787399,0.0356274544169413,0.0176768702562604,0.0008216718673394,0.2904364177507162,0.97400857552126,-4.14425068113232,0.0158553121857959,425.8434986596751,289.617842278572
learnable_seasonal_cdf_rz,5,45,12,93,0.0226730891134199,0.0275923171163769,0.014439793633254,0.0015291261025522,0.2210081877772821,0.9773269108865796,-4.224326686841883,0.0146351854558424,371.4758920342732,236.58157888723463
learnable_seasonal_cdf_rz,5,46,12,93,0.0125857894070103,0.0293612044535275,0.0065625040243674,2.652586123360685e-05,0.2672041421585368,0.9874142105929896,-5.467694122528315,0.0042209539476784,206.20557364445744,107.52006593523684
learnable_seasonal_cdf_rz,6,42,12,93,0.0172112275101611,0.0283882898226396,0.0114238036751523,0.0002829717990626,0.2451726472952711,0.982788772489839,-4.805359547557456,0.008185757316157,281.98875152648094,187.1675994136961
