encoding,depth,seed,tau,n_pairs,mean_fidelity,std_fidelity_over_time,median_fidelity,min_fidelity,max_fidelity,mean_infidelity,mean_log_fidelity,geometric_mean_fidelity,mean_fidelity_over_haar,median_fidelity_over_haar
same_scalar_rxryrz,6,43,11,94,7.084173763648649e-05,7.36146650398813e-05,5.189029542586841e-05,1.4805033088284514e-06,0.0004019738726739,0.9999291582623634,-10.065632331077373,4.251590439078852e-05,1.1606710294361946,0.8501706002574281
same_scalar_rxryrz,6,43,12,93,6.045996961750839e-05,5.627294232263816e-05,4.111859120593859e-05,1.7131692480391662e-06,0.0002273671661508,0.9999395400303824,-10.181522593321702,3.786351428518587e-05,0.9905761422132574,0.6736869983180979
same_scalar_rxryrz,6,43,13,92,7.238671697451217e-05,7.725351429347353e-05,4.6589453894920914e-05,1.224650099073644e-07,0.0004868172902517,0.9999276132830256,-10.11713560631136,4.038162891231479e-05,1.1859839709104074,0.7633216126143842
same_scalar_rxryrz,6,43,14,91,7.096631559541913e-05,6.572398152452701e-05,4.9822016913168096e-05,1.1760746043750658e-06,0.0003623430069571,0.9999290336844044,-10.084001134284676,4.1742067100738026e-05,1.162712114715347,0.8162839251053461
same_scalar_rxryrz,6,43,15,90,5.421480659436119e-05,5.1868493125127245e-05,4.075755155313968e-05,1.0020923181206035e-06,0.0002632742027583,0.9999457851934056,-10.309478886787211,3.331579707632576e-05,0.8882553912420137,0.6677717246466406
same_scalar_rxryrz,6,43,16,89,6.471758451470431e-05,5.4169323638645976e-05,5.374824444639435e-05,1.6778720852289351e-06,0.0003008786044699,0.9999352824154852,-10.011513921338242,4.4880196368901815e-05,1.0603329046889154,0.880611237009725
same_scalar_rxryrz,6,43,17,88,7.565151376844613e-05,6.320789432355544e-05,6.149174903009234e-05,4.545094520735597e-07,0.0002919169057941,0.9999243484862316,-9.958050516515506,4.734494432294264e-05,1.2394744015822214,1.007480816109033
same_scalar_rxryrz,6,43,18,87,5.570530026578847e-05,6.342568305168884e-05,3.576271496956294e-05,8.113766911483927e-08,0.0003264435225067,0.9999442946997344,-10.411428151706051,3.008667570853801e-05,0.9126756395546782,0.5859363220613192
same_scalar_rxryrz,6,43,19,86,5.401101172644694e-05,5.196823900736029e-05,4.172490763328096e-05,2.487313609607088e-06,0.0003017466229533,0.9999459889882736,-10.295993600707162,3.3768113081688205e-05,0.8849164161261067,0.6836208866636753
same_scalar_rxryrz,6,43,20,85,5.461161673883718e-05,5.10075229536184e-05,3.4944836384038467e-05,2.41378539288794e-07,0.0002578387893408,0.9999453883832612,-10.32245154036839,3.288639405240525e-05,0.8947567286491084,0.5725361993160862
same_scalar_rxryrz,6,43,21,84,6.101350273656699e-05,5.831488787943999e-05,3.80022630687671e-05,4.771991843396954e-07,0.0002644574540644,0.9999389864972634,-10.286434054988035,3.409246877900239e-05,0.9996452288359136,0.6226290781186802
same_scalar_rxryrz,6,43,22,83,5.418961717986982e-05,5.166907478444332e-05,3.811626818715238e-05,5.183556377109668e-07,0.0001998953786418,0.9999458103828204,-10.38263114584867,3.09656774511831e-05,0.8878426878749871,0.6244969379783046
same_scalar_rxryrz,6,43,23,82,6.856674870383632e-05,6.98409033764563e-05,4.317895092361286e-05,7.136093411287098e-07,0.0003315998988868,0.9999314332512962,-10.130938089632384,3.982809103918751e-05,1.1233976107636543,0.7074439319324731
same_scalar_rxryrz,6,43,24,81,7.58362690097195e-05,7.244135277041045e-05,5.6267059890155886e-05,2.3744851478856334e-06,0.0003425326060641,0.9999241637309904,-10.022694750851462,4.438119337686384e-05,1.2425014314552445,0.921879509240314
same_scalar_rxryrz,6,43,25,80,6.268946776354778e-05,6.977372810029059e-05,3.877574090117703e-05,2.264212039352724e-07,0.0003633395241788,0.9999373105322364,-10.339494182415882,3.233067194759406e-05,1.0271042398379668,0.6353017389248845
same_scalar_rxryrz,6,43,26,79,5.064481035790431e-05,4.646470743434909e-05,3.792330870372728e-05,1.360986197423162e-06,0.0002218744453717,0.999949355189642,-10.412748445940752,3.00469786557203e-05,0.8297645729039043,0.6213354898018678
same_scalar_rxryrz,6,43,27,78,6.69284992630709e-05,6.290940890889591e-05,5.257807899922899e-05,6.71115428897158e-07,0.0002747843455279,0.9999330715007368,-10.145786897199514,3.924106051722328e-05,1.0965565319261537,0.8614392463233678
same_scalar_rxryrz,6,43,28,77,6.32346980563747e-05,6.328153414255827e-05,3.860608375524892e-05,6.510888711210975e-07,0.0002924871171599,0.9999367653019436,-10.267826235107988,3.473279435277341e-05,1.0360372929556432,0.6325220762459983
same_scalar_rxryrz,6,43,29,76,5.379218985004361e-05,5.198854615534999e-05,3.461520294818726e-05,1.81036728965514e-06,0.0002531927235136,0.99994620781015,-10.382576552859794,3.0967368006213546e-05,0.8813312385031145,0.5671354851031001
same_scalar_rxryrz,6,43,30,75,6.293170830596202e-05,5.878851954261357e-05,4.5558776165999344e-05,1.5965732415128364e-06,0.0002771278676296,0.9999370682916942,-10.172114444157348,3.82214208547112e-05,1.0310731088848817,0.7464349887037333
same_scalar_rxryrz,6,43,31,74,5.5575607203731e-05,5.102032266718516e-05,4.1906523841868864e-05,1.8508465681896385e-07,0.0002214009724825,0.9999444243927964,-10.401780052568892,3.037835977423896e-05,0.9105507484259288,0.6865964866251795
same_scalar_rxryrz,6,43,32,73,7.107433602567533e-05,6.919290885806382e-05,4.446604863368685e-05,6.52525154995286e-07,0.000295790460161,0.9999289256639744,-10.046942513603742,4.331799096149351e-05,1.164481921444665,0.7285317408143253
same_scalar_rxryrz,6,43,33,72,6.79301514166953e-05,6.228284024161965e-05,5.042234496933768e-05,3.6120596018794126e-08,0.0002677064763429,0.9999320698485832,-10.204618637337456,3.6999038307854125e-05,1.1129676008111358,0.8261196999776286
same_scalar_rxryrz,6,43,34,71,6.865190970882641e-05,7.399826810073712e-05,4.273438677285251e-05,5.359930388890481e-08,0.0004329763477081,0.999931348090291,-10.23576278478044,3.5864493719082443e-05,1.1247928886694118,0.7001601928864155
same_scalar_rxryrz,6,43,35,70,5.2203210500592944e-05,4.615609150273524e-05,4.269661340962681e-05,2.9672218709826013e-07,0.0002372946451067,0.9999477967894992,-10.388742191051229,3.077702182518982e-05,0.8552974008417148,0.6995413141033257
same_scalar_rxryrz,6,43,36,69,6.13686291346208e-05,5.036746382404901e-05,5.54226155286402e-05,2.1150492819818908e-06,0.0002676217041073,0.999938631370865,-10.125217550729545,4.005658210631666e-05,1.0054636197416271,0.9080441328212412
same_scalar_rxryrz,6,43,37,68,7.243628225915847e-05,7.352009030661028e-05,4.708135642595342e-05,9.999670407678947e-07,0.0002964645974374,0.9999275637177408,-10.153492511767604,3.8939846041381234e-05,1.1867960485340523,0.7713809436828208
same_scalar_rxryrz,6,43,38,67,7.096097908476258e-05,6.941170626986237e-05,4.463454597768332e-05,1.6655319307142965e-06,0.0003179520884988,0.9999290390209152,-10.143836171336154,3.93176837800721e-05,1.16262468132475,0.7312924012983635
same_scalar_rxryrz,6,43,39,66,5.125988296326476e-05,4.983969955879247e-05,3.534908386064914e-05,4.67014505522145e-08,0.0002036648401902,0.9999487401170364,-10.565502475506657,2.5790548367364774e-05,0.8398419224701298,0.5791593899728755
same_scalar_rxryrz,6,43,40,65,5.929448972098385e-05,5.740478306906239e-05,4.241227982660904e-05,5.243097980591701e-08,0.0002456796140857,0.999940705510279,-10.336580952572724,3.242499595300494e-05,0.9714809195885994,0.6948827926791624
same_scalar_rxryrz,6,44,1,104,5.8681139920956965e-05,5.677742113098079e-05,3.827874890943353e-05,1.6370820312205493e-06,0.0002298150268754,0.999941318860079,-10.278190171628554,3.437468479469153e-05,0.9614317964649588,0.6271590221321589
same_scalar_rxryrz,6,44,2,103,6.533158688926723e-05,6.340076576451989e-05,4.928163683478225e-05,3.4918599060587484e-08,0.0003055018229632,0.999934668413111,-10.320411960867403,3.295353691590429e-05,1.0703927195937544,0.8074303379010724
same_scalar_rxryrz,6,44,3,102,5.6525744116327785e-05,5.408194532144345e-05,3.657808880657994e-05,1.916931919946217e-06,0.0003108225765192,0.9999434742558836,-10.329750036302045,3.264724660903807e-05,0.9261177916019144,0.5992954070070058
same_scalar_rxryrz,6,44,4,101,6.467671792572061e-05,6.474592567470147e-05,4.583384297912671e-05,5.743303382658858e-07,0.0003731850151266,0.9999353232820744,-10.248722418892664,3.540270179328629e-05,1.0596633464950065,0.750941683370012
same_scalar_rxryrz,6,44,5,100,5.238505482034432e-05,5.46602015517403e-05,3.480174488220227e-05,3.682176090031256e-07,0.0002983879434309,0.9999476149451796,-10.40695437132103,3.0221578425735306e-05,0.8582767381765214,0.570191788150002
same_scalar_rxryrz,6,44,6,99,6.104684462677405e-05,4.709144648355966e-05,5.553566756568483e-05,2.6557711886104054e-07,0.0002356127883855,0.9999389531553732,-10.108890723649436,4.071594701731117e-05,1.000191502365066,0.9098963773961802
same_scalar_rxryrz,6,44,7,98,6.848278476185843e-05,6.784085890856184e-05,4.7087003676438906e-05,2.435840923397365e-06,0.0003073693414221,0.9999315172152382,-10.061547169802878,4.268994396478097e-05,1.1220219455382885,0.771473468234775
same_scalar_rxryrz,6,44,8,97,4.7844395812189886e-05,4.289335962089662e-05,3.5510245635706915e-05,1.426879349699498e-07,0.0002028395506668,0.999952155604188,-10.498945803416218,2.7565493487006485e-05,0.7838825809869191,0.5817998644954221
same_scalar_rxryrz,6,44,9,96,5.881689281599464e-05,5.2635813365446094e-05,4.392113259044634e-05,3.190620511055647e-07,0.0002217469609145,0.999941183107184,-10.318597774989392,3.3013375019517025e-05,0.9636559718972562,0.7196038363618729
same_scalar_rxryrz,6,44,10,95,7.043051548300155e-05,7.008348955711535e-05,4.4720335404484045e-05,1.4482977349839948e-06,0.0003509940341024,0.999929569484517,-10.1312564613136,3.981541292116765e-05,1.1539335656734977,0.7326979752670666
same_scalar_rxryrz,6,44,11,94,7.182542356081949e-05,6.383122609420769e-05,4.887291209725329e-05,3.184784564552216e-07,0.0002808736584387,0.9999281745764392,-10.022880962783828,4.43729298384931e-05,1.1767877396204665,0.8007337918013979
same_scalar_rxryrz,6,44,12,93,7.14393029914483e-05,6.24175061661944e-05,5.075465745038702e-05,2.784373577588851e-07,0.0003144101197984,0.9999285606970084,-9.992669478070283,4.573395774715841e-05,1.170461540211889,0.831564307667141
same_scalar_rxryrz,6,44,13,92,6.580566988352175e-05,6.032853946108002e-05,4.554436212961894e-05,2.6532310123958927e-06,0.0002610552640249,0.9999341943301164,-10.076461098559957,4.205799332866833e-05,1.0781600953716204,0.7461988291316767
same_scalar_rxryrz,6,44,14,91,6.109668428979881e-05,5.978571664231264e-05,4.663500980360694e-05,7.522684268502904e-07,0.0003111852642941,0.9999389033157102,-10.303209192329886,3.352533312169933e-05,1.0010080754040638,0.7640680006222961
same_scalar_rxryrz,6,44,15,90,7.706061086106717e-05,8.060541197562686e-05,5.714975883238928e-05,6.340723438663823e-08,0.0004389628824875,0.9999229393891392,-10.18041754975739,3.790537824445826e-05,1.2625610483477243,0.936341648709866
same_scalar_rxryrz,6,44,16,89,6.251359032723515e-05,6.200988075772712e-05,3.743127327321205e-05,6.815817901598417e-07,0.0003030662911227,0.9999374864096728,-10.320629619225407,3.294636508370174e-05,1.0242226639214207,0.6132739813083062
same_scalar_rxryrz,6,44,17,88,5.739715111676904e-05,6.300782848092498e-05,3.491816317302468e-05,1.1935236270223384e-07,0.0003199347561188,0.9999426028488833,-10.437550781232344,2.931090926919117e-05,0.940394923897144,0.5720991854268364
same_scalar_rxryrz,6,44,18,87,6.112728385641137e-05,5.990447909896218e-05,4.27159105150852e-05,1.2678250673414374e-06,0.0003314176785035,0.9999388727161436,-10.26975120796625,3.466599897662176e-05,1.001509418703444,0.6998574778791559
same_scalar_rxryrz,6,44,19,86,4.465740528380719e-05,4.113153486895754e-05,3.405006887232355e-05,5.52935751639374e-07,0.0002020889565385,0.9999553425947162,-10.595041790870813,2.5039855290791704e-05,0.731666928169897,0.557876328404149
same_scalar_rxryrz,6,44,20,85,5.875432728824664e-05,6.989263582196057e-05,3.5306769390764834e-05,2.0361613267492025e-06,0.0004438334516459,0.9999412456727118,-10.356071446964858,3.179913572632747e-05,0.962630898290633,0.578466109698291
same_scalar_rxryrz,6,44,21,84,5.451712380067388e-05,4.868081646808139e-05,4.073007122133631e-05,4.578398665312082e-07,0.000244469413019,0.9999454828761994,-10.385719898663632,3.087017968820449e-05,0.8932085563502409,0.6673214868903741
same_scalar_rxryrz,6,44,22,83,5.1796934266292303e-05,4.644042129667143e-05,3.9693620293015846e-05,1.294994868823033e-07,0.0001893793452396,0.9999482030657338,-10.52293316804739,2.6912137416423085e-05,0.8486409710189331,0.6503402748807716
same_scalar_rxryrz,6,44,23,82,6.164139791747711e-05,6.159974676929784e-05,4.660369195516704e-05,1.0937425085061749e-06,0.0004152205873305,0.9999383586020824,-10.154537744492886,3.889916610368601e-05,1.009932663479945,0.7635548889934567
same_scalar_rxryrz,6,44,24,81,5.772062108931032e-05,4.9615086913283216e-05,4.5949525049710696e-05,3.750208211921908e-07,0.0002170317907051,0.9999422793789108,-10.245684216197953,3.551042593830473e-05,0.9456946559272604,0.75283701841446
same_scalar_rxryrz,6,44,25,80,5.649100139245139e-05,5.7289830033821074e-05,3.82202417908661e-05,1.373235015950257e-06,0.0002773573088699,0.9999435089986076,-10.401750185855798,3.0379267089543792e-05,0.9255485668139236,0.6262004415015502
same_scalar_rxryrz,6,44,26,79,5.522888628431986e-05,6.443224589654466e-05,3.6042678165398544e-05,1.361523219459447e-07,0.0003238528568854,0.9999447711137156,-10.453033921842662,2.8860579594732016e-05,0.9048700728822966,0.5905232390618897
same_scalar_rxryrz,6,44,27,78,7.038199049230288e-05,6.096732173279103e-05,5.220106956630111e-05,3.5804175262484355e-06,0.0002583894021537,0.9999296180095076,-10.015725469657728,4.4691578718275656e-05,1.1531385322258905,0.8552623237742774
same_scalar_rxryrz,6,44,28,77,4.367014112610213e-05,4.753494338846536e-05,2.5605089086774988e-05,8.90950024270241e-07,0.0002069241788556,0.9999563298588736,-10.670255795739644,2.3225591723049596e-05,0.7154915922100573,0.4195137795977214
same_scalar_rxryrz,6,44,29,76,6.077846874584782e-05,5.623087884024447e-05,4.7800252863317344e-05,1.0905540344782544e-06,0.0003241222388429,0.999939221531254,-10.174992798870036,3.811156422688582e-05,0.9957944319319708,0.7831593429125914
same_scalar_rxryrz,6,44,30,75,6.886856156705956e-05,6.912361063236395e-05,5.4619004281980776e-05,3.026960682647664e-07,0.0003415738910363,0.9999311314384328,-10.22166770199524,3.637358614859263e-05,1.1283425127147038,0.894877766155973
same_scalar_rxryrz,6,44,31,74,5.454525842009155e-05,5.2610160911480544e-05,3.596554161900477e-05,1.3780634336866766e-07,0.000261822005397,0.99994545474158,-10.30351726566415,3.351500645130979e-05,0.89366951395478,0.5892594338857742
same_scalar_rxryrz,6,44,32,73,6.1439640964444e-05,5.687724763550966e-05,4.5318248571208486e-05,2.2495693786043475e-06,0.0003009490017211,0.9999385603590356,-10.125204896704274,4.005708898652594e-05,1.0066270775614503,0.7424941845906798
same_scalar_rxryrz,6,44,33,72,6.378110947307063e-05,6.65386665140112e-05,4.5968161121057066e-05,1.0045209832849585e-06,0.000336870882323,0.999936218890527,-10.273256659472894,3.4544691740816605e-05,1.0449896976067892,0.753142351807399
same_scalar_rxryrz,6,44,34,71,5.654712192630947e-05,6.402739539050781e-05,3.61862229666877e-05,1.727092220201455e-07,0.0003831707969754,0.9999434528780736,-10.42493583808944,2.9683006783058754e-05,0.9264680456406544,0.5928750770862112
same_scalar_rxryrz,6,44,35,70,6.135659338843541e-05,6.499159270329714e-05,4.576722851164213e-05,9.21498975829567e-07,0.0003131536482549,0.9999386434066114,-10.259737407784488,3.501488126686812e-05,1.0052664260761257,0.7498502719347446
same_scalar_rxryrz,6,44,36,69,6.309914481197e-05,6.068342911558107e-05,5.053128416228804e-05,5.72910632048932e-07,0.0003656790827934,0.9999369008551878,-10.236220864699945,3.5848068676964695e-05,1.0338163885993166,0.8279045597149273
same_scalar_rxryrz,6,44,37,68,7.25944078550437e-05,6.520463145220947e-05,5.290941867683526e-05,1.0957233347272236e-07,0.0002778125332168,0.9999274055921452,-10.087405110906827,4.160021963985329e-05,1.189386778297036,0.8668679156012689
same_scalar_rxryrz,6,44,38,67,5.212609876108076e-05,5.090987997181608e-05,3.4550275978759315e-05,2.783133843341472e-07,0.0002255720254709,0.9999478739012388,-10.52440171708623,2.6872644628532543e-05,0.8540340021015471,0.5660717216359926
same_scalar_rxryrz,6,44,39,66,6.436904902908673e-05,5.861542355458621e-05,4.573571685845732e-05,1.5289282228742608e-06,0.0003370705363845,0.999935630950971,-10.088803830394806,4.1542073276644473e-05,1.054622499292557,0.7493339850089646
same_scalar_rxryrz,6,44,40,65,6.555048570507724e-05,7.493153481863578e-05,4.446981337821351e-05,3.160873811065059e-07,0.0004728768091013,0.9999344495142952,-10.41184015462738,3.0074282463455e-05,1.0739791577919855,0.7285934223886501
same_scalar_rxryrz,6,45,1,104,5.5987530640793375e-05,5.625397256581535e-05,4.094100607674986e-05,1.1203276897712371e-06,0.0003053661914388,0.9999440124693592,-10.269356638473235,3.4679679821107256e-05,0.9172997020187588,0.6707774435614697
same_scalar_rxryrz,6,45,2,103,5.52534169405462e-05,5.474206102775156e-05,3.53444528506126e-05,6.840416544539393e-08,0.0002240526533668,0.9999447465830592,-10.4818173132409,2.804171561138008e-05,0.9052719831539088,0.5790835155044368
same_scalar_rxryrz,6,45,3,102,5.885627596752373e-05,6.467451328062442e-05,3.5779178622205295e-05,4.463397190096943e-08,0.000311748847106,0.9999411437240324,-10.37470241821825,3.121217177544966e-05,0.9643012254519088,0.5862060625462115
same_scalar_rxryrz,6,45,4,101,5.967947570176594e-05,6.51284938386409e-05,4.163139097354537e-05,7.746136484030511e-08,0.0003238501619317,0.9999403205242982,-10.482474671087262,2.8023288226953907e-05,0.9777885298977332,0.6820887097105673
same_scalar_rxryrz,6,45,5,100,6.589842912659701e-05,5.8548378066845045e-05,4.603210180900617e-05,4.4281300617759494e-07,0.0003002405997099,0.9999341015708731,-10.138638181755423,3.952258877635514e-05,1.0796798628101654,0.754189956038757
same_scalar_rxryrz,6,45,6,99,5.9177967241293786e-05,5.433433012498935e-05,3.913919740053e-05,1.3828448022315996e-06,0.0002624698788777,0.9999408220327586,-10.171229248734658,3.825526926051721e-05,0.9695718152813574,0.6412566102102836
same_scalar_rxryrz,6,45,7,98,6.005236124658059e-05,5.631465507568333e-05,4.490232285844109e-05,6.910544052894597e-07,0.000287537913182,0.9999399476387534,-10.21676867696415,3.655221846242237e-05,0.9838978866639764,0.7356796577126988
same_scalar_rxryrz,6,45,8,97,5.8759506730818335e-05,6.806287298668407e-05,3.744360667302176e-05,3.268845280105055e-07,0.0004008870310335,0.9999412404932692,-10.3787191439894,3.1087052493850815e-05,0.9627157582777276,0.6134760517307886
same_scalar_rxryrz,6,45,9,96,5.9127582303004174e-05,5.782203687911379e-05,4.563884095497528e-05,5.412002695461024e-07,0.0002981064148704,0.9999408724176972,-10.337165263300443,3.2406055214200685e-05,0.9687463084524204,0.747746770206315
same_scalar_rxryrz,6,45,10,95,6.353658299164709e-05,6.481994264609893e-05,4.192834170422702e-05,2.779730836237941e-07,0.0002716298507502,0.9999364634170084,-10.379662600884318,3.105773703094512e-05,1.040983375735146,0.6869539504820555
same_scalar_rxryrz,6,45,11,94,7.303952216401586e-05,7.113690008362721e-05,5.20141406412364e-05,3.947835915416246e-07,0.0003921657513669,0.999926960477836,-10.165061393679332,3.8491951376581696e-05,1.1966795311352358,0.8521996802660172
same_scalar_rxryrz,6,45,12,93,6.404009541866343e-05,7.244245682940691e-05,3.8859016613170375e-05,1.5691691962366494e-06,0.0004734414252302,0.9999359599045812,-10.205045092723612,3.698326323260718e-05,1.0492329233393816,0.6366661281901834
same_scalar_rxryrz,6,45,13,92,6.146648689023434e-05,6.166552639400885e-05,4.404342289313491e-05,2.866606905238547e-07,0.0003044921851827,0.9999385335131098,-10.339774586710428,3.2321607559240484e-05,1.0070669212095995,0.7216074406811224
same_scalar_rxryrz,6,45,14,91,6.283569716954996e-05,5.7294441052757376e-05,4.78334094837778e-05,2.9154929384149643e-06,0.0003008527289586,0.9999371643028304,-10.123896974821626,4.010951480673173e-05,1.0295000624259063,0.7837025809822155
same_scalar_rxryrz,6,45,15,90,5.8565185865678025e-05,5.975604792712521e-05,4.085409165017272e-05,2.625501194277225e-07,0.0002899913194201,0.9999414348141344,-10.3117394986478,3.324056805415732e-05,0.9595320052232688,0.6693534375964298
same_scalar_rxryrz,6,45,16,89,5.8194609704505896e-05,5.344648585760319e-05,3.800481794400683e-05,1.2093198128972776e-06,0.0002233606001191,0.9999418053902954,-10.246647786127816,3.5476225639509766e-05,0.9534604853986246,0.6226709371946079
same_scalar_rxryrz,6,45,17,88,6.341401267677432e-05,6.073344643474119e-05,4.559189808644545e-05,1.302543248001426e-06,0.0003738489948557,0.9999365859873232,-10.083916289793704,4.1745608835419466e-05,1.0389751836962704,0.7469776582483223
same_scalar_rxryrz,6,45,18,87,5.676045095679984e-05,5.067514976780064e-05,3.951492829744489e-05,1.5217643434372476e-07,0.0002661660563463,0.9999432395490432,-10.36403863280808,3.154679266916864e-05,0.9299632284762084,0.6474125852253371
same_scalar_rxryrz,6,45,19,86,6.097705448889524e-05,8.741087937016851e-05,3.3534289301746114e-05,3.47860053394574e-07,0.0006495002101369,0.9999390229455112,-10.373355286685578,3.125424701032631e-05,0.9990480607460596,0.5494257959198083
same_scalar_rxryrz,6,45,20,85,6.714612344685782e-05,7.954285914662283e-05,4.478913553975271e-05,7.217123567201847e-07,0.0004377588489742,0.9999328538765532,-10.174413397380064,3.813365252236177e-05,1.1001220865533186,0.7338251966833084
same_scalar_rxryrz,6,45,21,84,5.677257268970401e-05,6.772938703252361e-05,3.899037942540961e-05,1.5350083752575782e-06,0.0004616825923358,0.9999432274273102,-10.356910534871556,3.177246464735083e-05,0.9301618309481104,0.638818376505911
same_scalar_rxryrz,6,45,22,83,6.312239598671695e-05,8.069714064963841e-05,3.7423858664366224e-05,1.6056012963510094e-08,0.0004590115133562,0.9999368776040132,-10.4435805999948,2.9134701582632467e-05,1.0341973358463703,0.6131525003569762
same_scalar_rxryrz,6,45,23,82,5.112572487084543e-05,5.006067296742927e-05,3.223664906094493e-05,1.872061025033378e-06,0.0002294931651522,0.999948874275129,-10.40950856704169,3.014448509708626e-05,0.8376438762839314,0.5281652582145218
same_scalar_rxryrz,6,45,24,81,5.301283127767448e-05,4.757858215297064e-05,3.9801314157982425e-05,1.8838255245536797e-08,0.0002209431411368,0.9999469871687224,-10.392638004998748,3.0657353528364164e-05,0.8685622276534187,0.652104731164384
same_scalar_rxryrz,6,45,25,80,5.583984275897547e-05,6.226699953880976e-05,3.963877477746133e-05,9.245587745234004e-07,0.0003916289684031,0.9999441601572412,-10.36195354090997,3.161263925520969e-05,0.914879983763054,0.6494416859539265
same_scalar_rxryrz,6,45,26,79,4.866633191840873e-05,4.531245185882301e-05,3.598214498781029e-05,1.8895325787582213e-07,0.0001877314227749,0.9999513336680818,-10.572890032034651,2.560072127592984e-05,0.7973491821512086,0.5895314634802838
same_scalar_rxryrz,6,45,27,78,5.773412701397394e-05,5.664112610092603e-05,4.034207348413206e-05,2.710697622868716e-07,0.0002781321789884,0.9999422658729858,-10.288004796573784,3.403896035548485e-05,0.945915936996949,0.6609645319640197
same_scalar_rxryrz,6,45,28,77,6.470892140706212e-05,6.690200656995947e-05,5.395594372807797e-05,1.852778074369561e-06,0.0004288421620434,0.9999352910785928,-10.102439792596936,4.0979451796035617e-05,1.0601909683333055,0.8840141820408295
same_scalar_rxryrz,6,45,29,76,6.1005478016451735e-05,6.739420440247114e-05,4.270641976956079e-05,6.83573576090773e-10,0.0003613609438375,0.9999389945219836,-10.415756441115258,2.995673328577936e-05,0.9995137518215452,0.699701981504484
same_scalar_rxryrz,6,45,30,75,6.62599712898161e-05,6.503491508237975e-05,4.31272506855774e-05,6.405141262903592e-07,0.0003345320138876,0.9999337400287104,-10.047776849404212,4.328186428381589e-05,1.085603369612347,0.7065968752325
same_scalar_rxryrz,6,45,31,74,4.7610581035662495e-05,5.428139950354004e-05,2.7787589104013472e-05,9.66203454807934e-07,0.0002935624425376,0.9999523894189642,-10.620285685018317,2.44156634971958e-05,0.7800517596882943,0.4552718598801567
same_scalar_rxryrz,6,45,32,73,6.0387539960451815e-05,5.926156490647241e-05,3.812329879462233e-05,3.5247842043104525e-07,0.0002606872315841,0.9999396124600396,-10.263680019400686,3.487710297087155e-05,0.9893894547120424,0.6246121274510923
same_scalar_rxryrz,6,45,33,72,7.45031875550507e-05,7.108272916338418e-05,4.8495217160975673e-05,1.238123499135193e-06,0.000324931563,0.9999254968124448,-10.020517199680604,4.447794099468077e-05,1.2206602249019507,0.7945456379654254
same_scalar_rxryrz,6,45,34,71,6.423625886867578e-05,7.667149282173466e-05,3.66916178267326e-05,4.2910206754482704e-08,0.0003673205839201,0.9999357637411316,-10.540858475591936,2.6434027016532557e-05,1.052446865304384,0.601155466473187
same_scalar_rxryrz,6,45,35,70,4.55224085557137e-05,4.784872605646158e-05,2.630342551873916e-05,9.164899172598828e-07,0.0001908788815555,0.9999544775914442,-10.60248543810227,2.4854159425952514e-05,0.7458391417768133,0.4309553236990224
same_scalar_rxryrz,6,45,36,69,6.532795376863924e-05,6.604389660109649e-05,4.024181471941378e-05,5.118612312285323e-07,0.000289608918462,0.9999346720462317,-10.199634909252964,3.718389170108334e-05,1.0703331945453851,0.6593218923628754
same_scalar_rxryrz,6,45,37,68,5.658278571515848e-05,4.75294192013417e-05,5.1329668881901374e-05,3.305875749446412e-07,0.0002168300388927,0.9999434172142848,-10.243786439255352,3.557788079276082e-05,0.9270523611571564,0.8409852949610721
same_scalar_rxryrz,6,45,38,67,6.395662074261812e-05,7.144802692248071e-05,3.8677234720321226e-05,4.788746665810088e-07,0.0003208853196226,0.9999360433792572,-10.374944357325282,3.120462124390306e-05,1.0478652742470551,0.633687813657743
same_scalar_rxryrz,6,45,39,66,5.262982491147693e-05,6.281563903657423e-05,3.214598516122655e-05,9.78848632436799e-07,0.000350395482858,0.9999473701750884,-10.546488704922018,2.6285615569599573e-05,0.862287051349638,0.5266798208815358
same_scalar_rxryrz,6,45,40,65,4.660505169606402e-05,4.80324699116057e-05,2.454131264591387e-05,6.726146050634751e-07,0.0002097478158529,0.999953394948304,-10.612323857520748,2.4610832719046105e-05,0.7635771669883129,0.4020848663906528
same_scalar_rxryrz,6,46,1,104,6.982195546187494e-05,7.318974150247587e-05,4.138035290457561e-05,1.0059801874353042e-06,0.0003855620765386,0.999930178044538,-10.144551747652809,3.928955904063227e-05,1.143962918287359,0.6779757019885668
same_scalar_rxryrz,6,46,2,103,6.462583721979813e-05,6.030019078658697e-05,5.058016522307705e-05,8.81035959265243e-07,0.0003080811940257,0.9999353741627802,-10.115573856510002,4.0444744185551305e-05,1.0588297170091725,0.8287054270148944
same_scalar_rxryrz,6,46,3,102,6.117823222489924e-05,4.701341086943648e-05,5.114640320636389e-05,9.316010278385706e-07,0.0002256437775708,0.9999388217677752,-10.080851060682988,4.187376500453418e-05,1.0023441567727491,0.8379826701330659
same_scalar_rxryrz,6,46,4,101,6.873978186835011e-05,8.0848512063505e-05,4.560965969905962e-05,7.051432364059808e-07,0.0003979232450476,0.9999312602181314,-10.260942466977848,3.4972711675822864e-05,1.1262325861310485,0.7472686645093928
same_scalar_rxryrz,6,46,5,100,6.751561364666586e-05,6.259058676386544e-05,5.003520316963783e-05,8.644415148569717e-08,0.0002872766413363,0.9999324843863536,-10.116766973303148,4.0396517657730176e-05,1.1061758139869735,0.8197767687313462
